id,name,description,assigned,annotated
1082,midland town,"The sun beats down hot on this burnt out husk of a city. Ashes and rusted metal blow through the streets. Tumbleweed rolls by, rats scurry between smoking buildings. There is no water to be seen. Before the resurrection, this was a trading center on the outskirts of the desert. Once the marauders came, the place was burned to the ground. The only people crazy enough to still be here are scavengers and outlaws.",0,0
1084,Underwater Cave,"The underwater cave is dark and rocky. Inside the cave fish and tadpoles have taken over. The water is cold, no light gets in. Once inside, a rocky outcrop allows swimmers to come up for air. This underwater cave holds many secrets. It is impossible to reach it from dry land. One must swim into the cave from the bog. Inside it is lit by a single ever-burning torch where the coven meets every full moon.",1,0
1086,Castle Royal tower,"A stone parapet at the top of the castle, the royal tower is what makes this castle a fortress. The walls are stone and dinged with souvenirs of past battles. It is cold and gray, but the perfect vantage point for soldiers. The wind whistles through the cracks in the wall. Straw litters the floor. The castle's royal tower is a lookout point for the king's men. From stone windows, soldiers can survey the land around them. You can see the green field, straw-thatched peasant huts, and fields fat with crops. From here the castle is protected with bows and arrows at the ready.",0,0
1088,Keep,"The keep is the most fortified part of the castle. Swords, bows and arrows, lances, and armor are housed here. From the stone windows you can see past the castle walls into the surrounding fields. This is the castle's last defense. The keep has stood for centuries, never having been taken in battle. The keep holds weapons and armor, to be sure, but it also holds many of the king's most valued treasures. If the keep goes, so goes the kingdom.",0,0
1090,outlaws' jungle,"The jungle is lush and green, full of vegetation. Vines hang in the air, and the sound of wildlife echoes through the trees. Monkeys laugh, a tiger roars, an elephant trumpets. This thick jungle is home to a merry band of men. They are outlaws and hide among the trees where they run very little risk of being found. They live with the land, befriending the local animals, and living in the treetops.",0,0
1092,Church foyer,This musty room is fairly plain and drab and is surrounded by stone walls.  There's religious tapestries adorning these walls along with some chairs for people to wait before the actual church is opening up to them. Worshippers comes to the foyer to wait to be let into the main church for daily service.  This is also the place where rumors fly about as worshippers talk among each other.,0,0
1094,Main graveyard,"This is an ominous place that a thick fog envelops.  There are rows of primitive gravestones and crosses along with some angelic statues for the more wealthy.  You can hear sobs in the distance as a funeral ceremony is underway. Families of lost loved ones come here to grieve and pay their respects before the dead are buried.  Sometimes, in the dead of night, thieves come to rob the dead of their jewels.",0,0
1096,Confessions room,"This is a small, dark, confined wooden space with a divider that separates the priest taking the confession and the church goer.  There is a small seat on each side so that they can take their time discussing their sins. When a worshipper feels guilty, he'll head to the confessions room in order to seek penitence from the priest.  There have been some terrible crimes divulged here but still remain secret.",0,0
1098,Outside gates,These outside gates are made of iron and are somewhat decorative in design.  The tops are spiked and there's a family crest that hangs on both the left and right gate telling people who resides here. These gates prevent unauthorized people from entering.  They also serve to tell others which family lives here.,0,0
1100,Peasant living quarters,"The peasant living quarters are generally very bare, dirty, and primitive for the most part.  It's essentially a large straw hut with hay-filled sleeping mats on the floor, and piles of clothes.  There are several plain white sacks containing potatoes, apples, and other basic foods for the residents here. The peasants come here at the end of a long day to rest and get ready to do it again.  They find themselves quickly falling to sleep after a long day.",0,0
1102,The Temple Marketplace,"This dirt section of land has several tents set up along with carpets and goods spread out among them.  Gleaming from the distance, one can see plates, pots, paintings, and antique goods.  There are peasants walking by along with excited traders trying to get them to look at their wares. People come here to exchange goods and hopefully make a decent enough profit to cover the rent just for setting up here.  Sometimes traders come back with very exotic goods from far away places.",0,0
1104,picnic area,"In this picnic area, there is a wide clearing with some cut down tree stumps made for people to sit and enjoy their lunch.  There's also a small pond nearby where people can feed fish and watch turtles sunbathe. Peasants come here during their lunch break to enjoy the outdoors before having to go back to their manual labor.  It's one of the few areas where they can unwind.",1,0
1106,Darkest part of the swamp,The light doesn't pierce the heavy overhanging trees in this near pitch black area of the swamp.  The water is extremely murky and there are occasional fins poking up from the water belonging to some kind of creature.  The air is thick and heavy and insects constantly buzz about. Creatures come back here to rest and feast on what they've captured from the main areas of the swamp.  This is an extremely isolated area that few humans ever come to willingly.,0,0
1108,path to the manor,"The outside of the manor is rather imposing with a large stone building and two immense guardian sculptures on the outside depicting mythical beasts. There are also small gardens to the left and right.  The main path itself is a cobbled one that only beckons visitors if they are worthy enough. A wealthy lord lives here and he comes back at the end of a long day directing peasants on their daily duties.  Few are allowed inside except for the lord's family, servants, and invited guests.",0,0
1110,Prayer bell,"This is a semi-outdoors location with low stone walls, a great view of the surrounding town, creaky worn out floor, and a very large brass bell.  There is a long rope hanging down the center that one can grab and proceed to ring the bell to call people to service. Church assistants come here to call worshippers to service.  It can be a bit of a pain as one advances in years and needs to make the trek up.",0,0
1112,The garden courtyard,"The garden courtyard is found at the very center of the Grand Castle. Its the castle's 6 walls encompass the garden courtyard, creating a hexagon shaped court. Exotic flowers and plants of all varieties from all across the kingdom fill the courtyard. Reds, yellows, bright greens, and even seldom seen colors dominate the flowers that make up the garden. There are large trees and insect sized buds, massive bloomed flowers and normal lilies. The garden is an enchanment. The garden courtyard is the only exotic garden in the entire kingdom. The most respected exotic flower and plant collectors send their finest collections as gifts and homage to be displayed in the garden. It is the highest honor to have one's plants and flowers be relocated there. The biosphere is unique and self sufficient to keep all of the flowers and plants alive, a strange phenomenon harmonized by the existence of many foreign plants living together.",0,0
1114,Abandoned mine entrance,"The abandoned mine is located in a field with a few trees. It is unable to be seen from far away. The closer you get the more you  notice the ground caving in around the hole. When you peer down into the mine, you see crumbling walls and concrete and a hole so deep you can't see where it ends. The mind used to be the hub of coal many years ago. The king's men worked diligently to remove the coal to use for heating the village. It wasn't untill about 40 years ago, that the mine started to crumble and the King deemed it to dangerous to access anymore.",0,0
1116,Pet chamber,"You see dozens of tiny luxurious cages where the menagerie is kept.  Instead of metal bars, the cages have bars of clearest crystal, and within are every sort of animal that walks, crawls, flaps or slithers. All of the rarest and most beautiful animals are sent here as tribute, buy they are sad and need to be petted and played with. Unfortunately you can't reach in to touch any of them.",0,0
1118,royal farm,The farm is immense in land size and lies to the east of the castle and its walls. A variety of food products are created for the suitability of the kingdom. A variety of animals are grown and killed for their meats. The peasants of the kingdom must work for a living. They have gathered together to tend to the foodstuffs of the kingdom. The peasants work day and night for their crops.,0,0
1120,Jail entrance,The jail entrance is massive with a huge fence. There are guards on all sides. There are barbs and dangerous things surrounding. The jail holds the worst criminals in the city. There are some bad people that need to be kept in jail. They guard it heavily to ensure this.,0,0
1122,Palace Entrance,The palace entrance is majestic and well built. There are beautiful decorations from all over the world from the greatest artists. It is mostly gold and pretty colors. The king decorated the palace entrance himself. He loves gold and the power it shows.,0,0
1124,The Farmers market,The farmers market is surrounded with shops and food to buy. Foods from all around the lands. You are able to buy foods from many cultures in this market. They are from lots of different cultures,0,0
1126,back room,The back room holds the texts for the priest. There are a few bookshelfs with many books. There is a desk with some readings on it. The priest uses the room to study and learn about religion. He reads the texts and chooses from them to speak about.,0,0
1128,The Sermon Hall,"Inside the massive Church you can see a stage to the far back. Benches lines the hall where some are kneeling in prayer. To the far right there's a row of candles, some lit, some not. On the stage there are bleachers for people to stand on to sing the songs of their people. Sitting on the center of the stage is a large podium where the priest gives his sermons. The Sermon Hall used to be the first thing you saw when you walked into the first. Back when it was first built there were only a few who came to visit and hear the Priest's words. And as more people came by, either from the village or just traveling the area started getting more and more full. People waiting at the confessionals, as there was only one at the time. Then while waiting for weekly services the smaller area could no longer hold everyone so they decided to expand upon it, and create a bigger space where everyone was welcome.",0,0
1130,clean water lake,"The lake is crystal clear, lined with trees, to the far back of the lake there's a small formation of rocks almost like a small waterfall allowing water to flow into the lake. It's quite beautiful, the sun bathing the surrounding area in a warmth so comforting you could easily fall asleep on the shore. There's an old wooden bath, for its age it seems to look like almost new, and rarely used. There are no animals nearby except for birds softly chirping in the trees. The area was first found by an old couple that used to live by, on a now abandoned homestead. They set up a bath tub so that they could boil water and take a nice bath together overlooking the surrounding area. They offered it to travelers as a way to relax if they so happened to travel by their home.",0,0
1132,Dwarven blacksmith,"The blacksmith's shop is filled with weapons and armor. Axes, swords, shields, pole axes, and many more weapons line the walls. In front of those weapons on manikins are sets of armors on display. There are armor sets for woman, men, and even smaller children. A dog lays next to the door on a giant red pillow. A cat is perched up on a windowsill starting into the city. The blacksmith himself is hammering away in the back whistling a tune, while sweating over the fire red iron. The blacksmith in this shop is huge. For a dwarf you'd swear he was bigger than a human. His hands are working, hammering day in and day out smelting anything the city might need. He has scars across his right cheek from clipping himself with his weaponry. You'd think he'd be the meanest dwarf of them all, but in fact he's the sweetest man you'd ever know. He greets every customer with a smile, as why not smile when you're doing the work you love? The dog and cat currently taken in are actually strays he's adopted over the years.",0,0
1134,Laundry Lines,The laundry lines extend for meters. 6 rows of lines go from north to south. The area is filled with people putting their clothes to dry. All the lines are in an opening of trees that the sun hits perfectly to help dry. To the right you can see a stream through the tree where people go to wash their clothes before they hang them to dry. The laundry lines were set up so the villagers could have a good place to dry their laundry next to a river. They used to hang them at home but as there were times the sun wouldn't hit them directly it became a bad way to manage so instead they came together to get a place where everyone could dry.,0,0
1136,Basement,"The basement is very dark, the only lighting coming from the few torches on the surround walls. There are four pillars in the middle of the basement with only 1 torch on the inside of each pillar as they face each other. In the middle of the room there's a small rug laying under a table with some loose scroll paper on it. The walls are also lined with cleaning supplies for the maids to use. The basement was originally going to be a dungeon that served for the prisoners who were found trying to infiltrate the castle but as the room was smaller than originally planned it was decided to be used as a storage for the cleaning supplies for the Duke's housemaids.",0,0
1138,School,"It looks like it was made out of an old church as it has a a big clock tower in the front. It displays a giant clock that chimes as soon as it strikes noon. The walls are white and massive, and there are some troughs on either side of the entrance for those that bring their children via horse. The entrance door is about a 3rd the size of the wall space and has a stained glass circle near the top that lets the light in. The school  was created from an old church that was no longer needed in the village. The priest held a ceremony for the town to come and visit before the school opened so that the students could meet their teacher. The ceremony was a success and even brought in enough donated money to buy the stained glass circle that's featured on the front door.",0,0
1140,The grand dining room,"Silver and gold chandeliers hang all over the grand dining room. A big table goes across the room with chairs and a table made of the most precious wood in the kingdom. The dining room has art all over the place, sculptures and artwork is present. Many feasts have taken place  in the grand dining room, deals have been reached and broken. The great dinning room holds many stories in its walls and has been the witness of many decisions across generations.",1,0
1142,holy alter,"The altar is big and it is also beautiful, it has many precious metals around it. It is said that the altar has a sample of every element in the kingdom, the most precious and unique stones decorate it. The altar is the most holy place in the kingdom, royalty travels across the realm just to be in this holy place and get rid of evil. The leyend of its power is told frequently and one of the most known stories in the realm.",0,0
1144,Iconostasis,Iconostasis is a small stand with icons right outside the church. It has 5 different handmade icons. The stand is decorated with golden roses and white linen This stand was made by an old priest Nicolas. He spent 5 years creating the iconostasis and he ordered the icons from another kingdom.,0,0
1146,Throne room,"The throne room has a throne all the way in the back of the room in the center. There is a silver carpet that lead up to the throne as you walk into the room. There are pictures of royalty hanging in the room and multiple chandeliers are hanging up. There throne chair in the back of the room with jewelry on it This room is the place where the King or Queen makes decisions regarding his servants, populace and territory. It is handed down to the next King or Queen each generation.",0,0
1148,Kebab stall,"A long wooden table covered with a clothe awning that extends to the customer area. People are crowding the front of it. select meats and trimmings are on display, but most of the supplies are stored in the back. There is a small fire with a slice of meat spitted and roasting in the back left of the vendor.  Garlic, and other herbs are hanging from the posts holding up the awning. This vendor is a staple of the city and has been long established in this spot. Its obvious he doesn't set up this stall everyday, just brings his food.",0,0
1150,An Open Field,"An old run down farm, long abandoned by the inhabitants due to a ghost in the well directly in front of the farmhouse. It has seen better days, the wood is old and warped, scorched from fire set by brigands. Old tools litter the yard and bits of armor. It is obvious many have used this as a temporary camp since it's days as a working farm. The farm once was a very productive venture, providing meat and produce for the people in the tower. The decorations are old but nice, not the type a king would own but a well-to-do merchant. What isn't nailed down has been carted off or used for campfire fuel.",0,0
1152,Wealthy area of town,"A new section of town, new stone buildings and with fresh paint and clean installations. It looks like an old city of rich bankers and guilds of merchants. This city was once a garrison for the King's soldiers but in times of peace has become the commerce hub of the region. You can see some military installations but they are old and unused, relics of an earlier time.installations",0,0
1154,King's Dorm,"The walls are adorned with artwork of previous Kings and Queens, battles and events of note. The walls are smooth hewn marble, the floor a mosaic of colored stones quarried far away. This tower was once the home to the Great King who unified the warring regions and enforced peace with an iron rule. He was clever, powerful but known as fair. Examples of his deeds can be seen in the artwork, the relics, the adornments. It is a testament to both his legacy and his ego; no one who comes there later will be able to forget who created it.",0,0
1156,Church,"Rows of headstones line the field beside the large ornate church with stained glass windows. The Church is mid-century and made of stone. A large steeple resides in the center adorned with a cross. Large front doors made of wood with iron handles. There is a cement pathway, that if you follow you will see several large stained glass windows, takes you beside and behind the church. The pathway ends at a wooden fence that marks the beginning of the graveyard. The church has been around for over 100 years. It is old and has rich history. There are many headstones present in the cemetery. The church holds services on Wednesdays and Sundays, has celebrations (such as weddings and baptisms), and offers funeral services.",0,0
1158,cave exit,"The large cave is covered along the walls with bright torches.  A large hole has been carved in the ceiling of the cave, right above the ladder that descends into the underground cave.  On good bright days, sunlight directly surround the hole with the gold ornate ladder descending into the underground part of the cave.  On the walls of the cave the torches illuminate many ornate drawings and paintings mainly dealing with the history of Kings of the realm. This cave was discovered quite by accident during an expedition.  The explorer, Rosco Monteguy thought perhaps when finding it there was an underground stream.  He returned a year later to explore and upon digging the hole found a literal goldmine in jewels.  Rosco, ever the patriot returned to the King and told him of his findings.  Rosco is given a statue at the cave entrance to signify his achievement.",0,0
1160,Main Gate,"the main gate is new and guarded, it is not run down lie many parts of the area. it is meant to intimidate attackers by making them think the area is all new and not worn down. the gate being new was the idea of leaders, many resources were poured into the area, to the dismay of many members of the area",0,0
1162,Trailhead,"the trailhead is a worn down area leading in many directions, it has shown the wear of constant horse travel and other methods of transportation. it is till well used but in need of a makeover this area is notorious for fights and robberies, there are many poor people in the area who could use some food and money",0,0
1164,bedrooms,"this bedroom is for the young prince. it is blue in color and the floors are a royal purple. the walls are covered in display swords and shields, all painted with unique colors. this room has been the stomping grounds of many kings and royal family, it is spotless because of the butlers and maids, and is rarely ever used except for sleep.",0,0
1166,The dogs' domain,"there is puddles of saliva everywhere, as well as fecal matter. the area is unclean and smells as such. it is clear animals live in this area, and are very rarely seen by people legend has it that the animals that live here are self sustaining and never eat food given to them by humans. they have an informal community set up.",1,0
1168,Hiking path,"hiking path is very worn down. it is muddied from rain and snow, and has a bleak atmosphere. it is a place that almost depresses you, but being close to the peak keeps you going the atmosphere is caused by an energy that portrays the failure of those who tried to conquer the mountain. it has a quiet eerie sound and makes you doubt yourself, causing many to not try and climb to the peak",0,0
1170,Bazaar Gambling,"the gambling area reeks of alcohol and other indistinguishably bad smells. It is not a good area to hang around in, as there are people that eye you up and down. the area is known for crime and scammers, and so women avoid it at all costs. only middle aged men are around the area, and tough ones at that.",0,0
1172,Apple trees,"the apple trees are a beautiful color and very nice to look at they are easy on the eyes and attract visitors as a result this apple tree has sparked debate, as many want it cut down to make room for more market space, as well as wood resources. others admire the beauty and admire it as a food source in harsh times",0,0
1174,Pharmacy,"The pharmacy is a state of the art building, much different from every other building in town. it attracts many people of all types, as they are drawn to the unique style and class of the building. It is painted a bright red and covered in black crosses indicating it is a health center in some capacity this pharmacy was established by the local philanthropist who does not believe in simple remedies. He wanted the town to have reliable access to proven help",1,0
1176,Main street,"main street is bleak and outdated. it wears the atmosphere of the cemetery based on association. it is dark even in sunlight and has a unique odor many members of the town protested the cemetery being so close to the main street, but they were denied, and the atmosphere reflects this",0,0
1178,cloud tavern,"this is a tavern in the cloud city, a rowdy place of winged drunkards throwing winged darts and drinking from winged tankards This is the local watering hole of angel men who come here after work to socialize after work and blow off some steam",0,0
1180,harp store,"it's a cloudy store selling harps for angel men this is a business for angel men to purchase their musical instruments, they sell harps mostly, but there are some lyres and a few bouzoukis",0,0
1182,Ice cave,This is a bitter cold area. It has been used by large predators for hibernation. Everything is white and it is very windy. There are etchings on the walls that are obviously left from humans. They depict wars and struggle. There is often pictures of a giant beast killing humans.,0,0
1184,Entrance to a Cave,"The snow drifts rise high enough that the entrance is difficult to make out.  Odd sounds and echos emerge from farther within, although whether they're caused by a trick of the wind or from something lurking within is hard to tell.  There are a few marks just within the entryway of the cave that look like they could be tracks of some kind, although they seem alarmingly large. The entrance was once the home of an ancient beast, whose name has long since been forgotten, but whose looming presence has long been felt in these lands.  It was once the home of a magical creature under the heel of the icy enchantress that reigned in these parts, although it is not certain if it was dominated by force or tamed to serve the enchantress willingly.",0,0
1186,Entry to Icy Fortress,"The fortress looms ominously, and the wind howls and whistles around it, wailing forlornly in warning to all who may approach.  The chips and divots in the walls show that the ice and cold have taken their toll on this place.  This place looks to be abandoned, although a few stray arrows and the broken down splinters of wood that look to have been the front gate make it seem like its inhabitants were removed by force rather than by choice. This fortress once belonged to the cruel enchantress, who often kidnapped errant children who disobeyed their parents.  At least, that's what the legends say, but most adults now discount such tales as tricks used by parents to curb unruly children.  And yet, no one would actively mock or disparage the legends aloud, lest the wicked enchantress hear and destroy those who dared to question her very existence.",0,0
1188,Ice Cave,A dome shaped room coated with thick blue ice and icey stalagmites and stalagtites reaching from floor to ceiling. The floor is slick and you can hear the wind whistling through the labrinthine corridors that snake away from the main chamber. The cave was carved out by an ancient ocean that once covered the land. It has been used as a shelter by all manner of both man and beast. The walls seem to echo its history in deathly quiet whispers.,0,0
1190,Ice Cave,"Amidst the frozen tundra there is a large outcropping of rocks and ice. A small opening leads down stairs beneath this pile of rocks into a large chamber. The chamber is lined with torches and the walls are made of large stones. Nobody quite knows how the ice cave came to be, but it had been abandoned for quite some years until claimed by the king. It serves as a halfway point between ends of the tundra where soldiers can escape the brutal cold.",0,0
1192,swamp,The swamp is glowing with wonder and color.  There are parts that range from dark red to bright yellow.  People often visit here to speak with the gods and claim it can be both harmful to those it dislikes and healing to those who it deems worthy. The swamp contains many different properties.  It allows people to live forever or possibly cause death based on whom approaches it.  It has been called both the swamp of evil and the swamp of youth.,0,0
1194,Faeries Den,"Stunning with silver walls and gold decorations, Magical items can be found on the shelves, including crystals, faery wands, and a crown. The Faerie Den is home to the faeries when they are not out helping others. Faeries come here to rest and regain their magical powers after helping humans in the human realm. No human has ever entered here.",0,0
1196,A Creature cave,This cave is very dark and damp. The smell is a stale and strong scent. There is little to no light. The walls are wet and the floor is slippery. Mice are all over and some bats are hanging from the ceiling. This cave houses a large creature. No one knows where it came from but they do know it is harmful to humans. The creature likes to bring it's kills back into this cave.,0,0
1198,cavern,"a lonely and isolated place, a cavernous hole in the side of a craggy mountain that leads to a network of underground tunnels. This cavern is home to many lizardlike creatures that are blind and live in the dark. They dwell in the cavern and lower tunnels, dragging the souls of the undead down occasionally to eat and torture",0,0
1200,Torture Chanber,This room is very grim and evil. There are many torturing devices strewn about. There is also blood all over the walls. The smell is putrid and relentless. This room is for torture. It has taken many souls and given them a slow death. It was created by the dark lord that rules over the kingdom. It is 500 years old.,0,0
1202,The devils castle,It is a castle that has burning flames that burn for eternity all around it. It is the tallest structure in all of the netherworld. It is dark and pitch black in some areas. It can be seen from miles away. This castle houses the devil. He is pure evil and is looking for slaves to worship him. These ancient grounds have many lost souls living among it.,0,0
1204,whipping chamber,a stone wall with straps for tying up men and women to be punished for their immortal sins This sis a punishment room where droves of damned soles are strapped to stone walls and whipped by demons until their screams burst their throats,1,0
1206,Lava Lake,A vast lake of molten magma. The temperature is well above that which would kill most mortal beings. It is surrounded by black rock formed by cooled magma. The bubbling pit seems entirely devoid of life. Lava lake has existed through time immemorial. It is sustained by fresh magma that oozes through cracks in the earth at the base of the lake. No creature dares go near it for fear of being swallowed and imprisoned by it.,0,0
1208,ghost monk quarters,"a simple room for an undead monk. There is an uncomfortable bed, no windows, a small table with a candle, some illustrations in a book, and not much else. There is a stool a long dead monk haunts this simple room. He is a ghostly figure and no one hardly goes in here for fear of being haunted",0,0
1210,Astral plane,An area between worlds where the physics known to man become irrelevant. It is a space beyond time that is home to being spectral and inconceivable to those without the eyes to see them. The astral plane has always existed. It has no beginning and no end. Those who find themselves here must tremble at the enormity of it. This is a place where men's nightmares have made their abode.,1,0
1212,bridge in the forest,You are at a bridge. It is old and used very rarely. It is dim and foggy. The brigde is large and there is a small stream below it. Many people traveled over this bridge but it has become run down now there is a more well kept road that cuts through the forest. Some wars were fought in this area and this bridge was command posts for many armies. Many sould stil haunt this area.,0,0
1214,Fighting Arena inside Tourney Grounds,"Filled with embroidered banners and filled with a crowd aching for entertainment, the fighting arena offers glory to all who enter. The arena itself is covered in orange dirt and surround by emblems and crests of all the knights who participate. There are weapon racks sprinkled alongside the edge of the arena. The fighting arena was once the location an actual battle between warring nations. The king issued that a tourney be erected in memory of the battle. Great memories.",1,0
1216,tool shed,a shed with tools hanging from hooks. there are various hoes and shovels. it's for seaweed harvest a humble shack for storing the implements of agrarian life,0,0
1218,farmhouse,"a small house on a seaweed plantation, small and rustic, really only the single room with a closet, maybe, a table and some chairs this is a humble farmer's shack where he lives with his wife and six children, it is falling apart and in disrepair and is very old",0,0
1220,Dragon Lift,"You reach Dragon Lift via the Cloud Elevator, which is a series of rising clouds that you step on to ascend to the highest cloud in the city. Dragon Lift looks really drab on the outside. It is a dull brown, boxy looking building but has a red awning proclaiming Dragon Lift in golden script. Inside Dragon Lift, Joel is waiting in his tattered smock to rent you a dragon that you'll swoop around the clouds on. When you enter the door to Dragon Lift, you realize it's bigger than you imagined and feels like a barn with dragons in stalls that you can examine. Dragon Lift has been around for over 75 years and even though the owner, Joel, is often sued by customers when flights go wrong, the business is pretty profitable.",0,0
1222,Cloud Nine Bar,A bar in the clouds. Lively atmosphere with good drinks and even better views. The bar was built as an escape from the doldrums of a working day. The bar is enjoyed by all citizens in the city in the clouds.,0,0
1224,wizards dragon egg incubatory,"This room has stone recesses filled with hay. It is warmed by a fireplace and jars that glow blue and sit around the floor. the walls are covered with heavy cloth to further hold in the heat. the room is circular with a hall coming in from both sides. there is a round stone table in the middle with several pieces of lab equipment on it. there seems to be a few round objects like large stones buried in the hay at places. this location is used by a wizard who has been in a kings hire. he is trying to both hatch, and train dragons to fight along with soldiers. female dragons are kept nearby under the guise of many promises or treachery.",0,0
1226,Observatory,"High atop the tallest tower in the city, the observatory is a large, single, circular room. It contains one window, almost the entire length of the room. Dozens of telescopes are pointed outside of this window. Through these telescopes, people in the observatory can see in all directions. Inside the room are tables, lined with maps and instruments. Globes and scales are also found throughout the room. There is one door leading into the room, and one leading outside to the deck. From high in the clouds, the denizens of the city always wished they could see what was going on in the world below them. By building the observatory in their tallest tower, the people knew that they could now see not only the goings on in their city, but could also see what was going on underneath their city. In this way they will always know if danger approaches them from below, and they will be ready to fight it. Ever since it was built, the observatory has been an important location for the defense of the city. Adjacent to the room they built a deck, and a large trumpet there can immediately notify people of an attack. Meanwhile, the security room below can be notified to ready their forces.",0,0
1228,The Moon Observatory,The Moon Observatory is a dome shape with ornate wooden levers along the walls. When pulled the levers open the curved wooden ceiling to the night sky above. The king commissioned the observatory to be built for his queen after she became enraptured with looking at the night sky and tracking the movement of the moon.,0,0
1230,Main square of the city in the clouds,"The main square is the central location of the city in the clouds, the city on the top of the mountain where the clouds pass. It is extremely busy, with many vendors selling wares such as the blacksmith and the sword-maker. The ground is made of stone, and buildings surround it. There are also tables where people can eat after they've gotten food from the various people cooking over open fires. The main square is the central location for the city in the clouds. It is where people come to chat and spend the day. People come here to eat and learn the day's news. They can see the newest creations from the blacksmith. They also hold public meetings and performances.",0,0
1232,Living room,"The room is small and dark. There are no windows anywhere. There is an old wooden table with four chairs pushed against the east wall. There is a fireplace which sits in the center of the room. There is a roaring fire burning with plenty of cut wood stacked neatly nearby. A collection of animal skins are scattered about near the fireplace. The living room is the primary room in the hut. The owners carefully constructed the hut during the summer to last through the harsh long winter. The roof is reinforced to bear the weight of constantly falling snow. The hut, though not impressive to look at, provides a safe refuge against the frozen tundra.",0,0
1234,hidden cave,Tucked away under the rigid rocks of the cold hard landscape the cave nestles a small covered patch of frozen ground riddled with wet ice and rocks making it an uncomfortable yet inviting space out of the cold. The cave houses many hunter and gatherers when traipsing across the rugged terrain of the frozen tundra. The cave offers relief from the cold and allows one to simply take short breather from the elements.,0,0
1236,The Abyss,"A cold, bare landscape with no life around for miles. No trees can grow because of the cold. The frozen tundra was created when a dragon was created. All of the heat and life out of the environment was sucked away to create it.",1,0
1238,Den,"The den is a cozy room that has several lounges to sit upon. There is a fire constantly roaring to warm those who come within from the frozen tundra outside. There is a bear skin rug and a basket full of blankets. The queen commissioned this room for her husband, the King, who took ill after a particularly cold hunt in the tundra. She said she wanted a place for her husband and sons to warm up.",1,0
1240,Festival Room,"Large and well-lit, the festival room is full of priceless art and pottery. Marble tables sit against the walls with various pottery adorning them. A large chandelier looms over the room. The festival room was built after the princess requested a large party for her fifth birthday. The king had the room built so that his sick daughter could celebrate with all of the people of the town comfortably,",0,0
1242,Large Ice Cave,"A large cave made of ice. Frost and snow decorate the walls and floor. A clear blue light faintly illuminates the cave. Small animal bones lay scattered around the floor Cold and barren, this ice cave looks like nothing should be able to live here. Small animal bone are brought in from scavengers, or possibly something more dangerous. the snow on the floor looks fresh, like nothing has walked on it in some time",0,0
1244,Secret magician's workshop,"This is the hidden workshop of the most powerful wizard in the land.  There are ornate tapestries on the walls depicting wizards using their powers and potions in battle. Mordak, the wizard, constructed this powerful workshop after the death of the most famous king, Henry of Silverton.  Any who enter here immediately become enchanted with the wizard's power, giving them advanced healing powers.",0,0
1246,Wizard's lair,The wizard's lair is a mystical room. The walls are painted to resemble the night sky and pots of overgrown plants line the walls. Cages that once held creatures sit on top of an oak table in the center of the lair. The wizard of the town was tired of casting spells in public and being ridiculed. He built this room for months in order to have a private place to think and get revenge.,0,0
1248,The Royal Tent,"The walls of this tent shimmer with a soft glow at every passing breeze.  Though they seem thin and almost weblike, no trace of a draft comes from them.  A bed made of cloth that is both soft and warm hangs in the corner of the tent.  It seems to perfectly fit there, as though it was grown from the tent walls instead of skillfully placed.  The floor is carpeted with impossibly vibrant rugs, the likes of which no mortal eye has seen, and the walls of the tent rise up so high that the ceiling cannot be seen.  A brazier glows softly, and above it hangs a golden teapot.  Vapors rising from its spout waft into the space, smelling of cinnamon and spices. There is a soft glowing stone by one side of the tent wall that looks like a flagstone crafted from an impossibly large pearl. The tent is warm and inviting, and a little unnervingly beautiful.  Truly, this is a place worthy of the Royal Family of the Alabaster Elves. The Alabaster Elves disdain those who separate themselves from the magical realm they live in with walls and stone.  Instead they chose to live in fantastical tents, and roam throughout the Realm of Magic, always seeking to unlock the secrets and mysteries throughout the land.  The Royal Tent is but slightly larger than the rest, as the royal family does not hold themselves overly above their subjects.  It was said to have been a gift of the Elves of the North, and the magics of it allow for it to be as practical and durable as it is beautiful to behold.",0,0
1250,Echo Hall,A gigantic dome-like building with a round table in the center of it. There is magelight above it and encircles the dome. Traces of wizards' histories appear on the walls and disappear from time to time. The most renown of wizards would congregate here historically in order to discuss advancements of magic. Their deeds would be recorded on the walls and recalled when wizards would speak about them again.,0,0
1252,Inside of a troll cave,A damp and vile smelling cave that only is lit by the sun that goes through the entrance. Skeletons from small animals can be seen sprawled across the floor. A little pile of leaves sit in a corner next to a campfire. The local troll that roams the land lives in this cave. He only comes out in the day to find food then comes back to his cave at night to eat and sleep. Sometimes adventurers stumble upon this cave and run away from the rancid smell.,0,0
1254,Devil's Den,"The Devil's Den is dark and fiery; no one dares to look at the blood covered walls. Skulls on stakes line the walls, with piles of bones scattered on the floor. The Devil's Den is where the most evil creature rules the netherworld, collecting souls from the human world. It is a place humans fear to enter, knowing they will never escape.",0,0
